[0.026s][info][gc] Using Serial
[10.210s][info][gc] GC(101) Pause Young (Allocation Failure) 7M->4M(15M) 0.264ms
[10.212s][info][gc] GC(102) Pause Young (Allocation Failure) 8M->3M(15M) 0.193ms
[10.213s][info][gc] GC(103) Pause Young (Allocation Failure) 8M->4M(15M) 0.213ms
[10.214s][info][gc] GC(104) Pause Young (Allocation Failure) 8M->4M(15M) 0.240ms
[10.215s][info][gc] GC(105) Pause Young (Allocation Failure) 8M->5M(15M) 0.252ms
[10.216s][info][gc] GC(106) Pause Young (Allocation Failure) 9M->4M(15M) 0.209ms
[10.218s][info][gc] GC(107) Pause Young (Allocation Failure) 9M->4M(15M) 0.193ms
[10.219s][info][gc] GC(108) Pause Young (Allocation Failure) 9M->5M(15M) 0.198ms
[10.220s][info][gc] GC(109) Pause Young (Allocation Failure) 9M->5M(15M) 0.198ms
[10.221s][info][gc] GC(110) Pause Young (Allocation Failure) 9M->4M(15M) 0.172ms
[10.222s][info][gc] GC(111) Pause Young (Allocation Failure) 9M->5M(15M) 0.174ms
[10.223s][info][gc] GC(112) Pause Young (Allocation Failure) 9M->4M(15M) 0.160ms
[10.224s][info][gc] GC(113) Pause Young (Allocation Failure) 9M->5M(15M) 0.206ms
[10.225s][info][gc] GC(114) Pause Young (Allocation Failure) 9M->6M(15M) 0.244ms
[10.226s][info][gc] GC(115) Pause Young (Allocation Failure) 10M->6M(15M) 0.238ms
[10.227s][info][gc] GC(116) Pause Young (Allocation Failure) 11M->6M(15M) 0.192ms
[10.228s][info][gc] GC(117) Pause Young (Allocation Failure) 11M->6M(15M) 0.174ms
[10.230s][info][gc] GC(118) Pause Young (Allocation Failure) 10M->6M(15M) 0.173ms
[10.231s][info][gc] GC(119) Pause Young (Allocation Failure) 10M->7M(15M) 0.198ms
[10.232s][info][gc] GC(120) Pause Young (Allocation Failure) 11M->7M(15M) 0.227ms
[10.233s][info][gc] GC(121) Pause Young (Allocation Failure) 11M->7M(15M) 0.167ms
[10.234s][info][gc] GC(122) Pause Young (Allocation Failure) 11M->7M(15M) 0.163ms
[10.235s][info][gc] GC(123) Pause Young (Allocation Failure) 11M->7M(15M) 0.177ms
[10.236s][info][gc] GC(124) Pause Young (Allocation Failure) 11M->7M(15M) 0.171ms
[10.237s][info][gc] GC(125) Pause Young (Allocation Failure) 11M->7M(15M) 0.203ms
[10.238s][info][gc] GC(126) Pause Young (Allocation Failure) 12M->7M(15M) 0.178ms
[10.240s][info][gc] GC(127) Pause Young (Allocation Failure) 11M->7M(15M) 0.191ms
[10.241s][info][gc] GC(128) Pause Young (Allocation Failure) 12M->8M(15M) 0.225ms
[10.242s][info][gc] GC(129) Pause Young (Allocation Failure) 12M->8M(15M) 0.222ms
[10.243s][info][gc] GC(130) Pause Young (Allocation Failure) 13M->8M(15M) 0.193ms
[10.244s][info][gc] GC(131) Pause Young (Allocation Failure) 12M->8M(15M) 0.249ms
[10.245s][info][gc] GC(132) Pause Young (Allocation Failure) 13M->9M(15M) 0.235ms
[10.246s][info][gc] GC(133) Pause Young (Allocation Failure) 13M->9M(15M) 0.184ms
[10.247s][info][gc] GC(134) Pause Young (Allocation Failure) 13M->9M(15M) 0.247ms
[10.248s][info][gc] GC(135) Pause Young (Allocation Failure) 14M->9M(15M) 0.203ms
[10.249s][info][gc] GC(136) Pause Young (Allocation Failure) 13M->9M(15M) 0.211ms
[10.250s][info][gc] GC(137) Pause Young (Allocation Failure) 14M->9M(15M) 0.156ms
[10.251s][info][gc] GC(138) Pause Young (Allocation Failure) 13M->9M(15M) 0.157ms
[10.252s][info][gc] GC(139) Pause Young (Allocation Failure) 13M->9M(15M) 0.120ms
[10.253s][info][gc] GC(140) Pause Young (Allocation Failure) 14M->9M(15M) 0.159ms
[10.254s][info][gc] GC(141) Pause Young (Allocation Failure) 13M->9M(15M) 0.160ms
[10.254s][info][gc] GC(142) Pause Young (Allocation Failure) 13M->10M(15M) 0.157ms
[10.255s][info][gc] GC(143) Pause Young (Allocation Failure) 14M->10M(15M) 0.178ms
[10.256s][info][gc] GC(144) Pause Young (Allocation Failure) 14M->10M(15M) 0.179ms
[10.257s][info][gc] GC(145) Pause Young (Allocation Failure) 14M->10M(15M) 0.204ms
[10.258s][info][gc] GC(146) Pause Young (Allocation Failure) 14M->10M(15M) 0.188ms
[10.259s][info][gc] GC(147) Pause Young (Allocation Failure) 14M->10M(15M) 0.198ms
[10.259s][info][gc] GC(148) Pause Young (Allocation Failure) 15M->15M(15M) 0.025ms
[10.262s][info][gc] GC(149) Pause Full (Allocation Failure) 15M->3M(15M) 2.951ms
[10.263s][info][gc] GC(150) Pause Young (Allocation Failure) 7M->3M(15M) 0.171ms
[10.264s][info][gc] GC(151) Pause Young (Allocation Failure) 7M->3M(15M) 0.193ms
[10.265s][info][gc] GC(152) Pause Young (Allocation Failure) 8M->3M(15M) 0.188ms
[10.266s][info][gc] GC(153) Pause Young (Allocation Failure) 8M->3M(15M) 0.148ms
[10.267s][info][gc] GC(154) Pause Young (Allocation Failure) 8M->3M(15M) 0.175ms
[10.267s][info][gc] GC(155) Pause Young (Allocation Failure) 8M->4M(15M) 0.196ms
[10.268s][info][gc] GC(156) Pause Young (Allocation Failure) 8M->3M(15M) 0.166ms
[10.269s][info][gc] GC(157) Pause Young (Allocation Failure) 8M->4M(15M) 0.167ms
[10.270s][info][gc] GC(158) Pause Young (Allocation Failure) 8M->3M(15M) 0.169ms
[10.271s][info][gc] GC(159) Pause Young (Allocation Failure) 8M->4M(15M) 0.169ms
[10.272s][info][gc] GC(160) Pause Young (Allocation Failure) 8M->4M(15M) 0.177ms
[10.272s][info][gc] GC(161) Pause Young (Allocation Failure) 8M->4M(15M) 0.177ms
[10.273s][info][gc] GC(162) Pause Young (Allocation Failure) 8M->3M(15M) 0.161ms
[10.274s][info][gc] GC(163) Pause Young (Allocation Failure) 8M->3M(15M) 0.164ms
[10.275s][info][gc] GC(164) Pause Young (Allocation Failure) 8M->4M(15M) 0.130ms
[10.276s][info][gc] GC(165) Pause Young (Allocation Failure) 8M->4M(15M) 0.201ms
[10.276s][info][gc] GC(166) Pause Young (Allocation Failure) 8M->4M(15M) 0.172ms
[10.277s][info][gc] GC(167) Pause Young (Allocation Failure) 8M->4M(15M) 0.168ms
[10.278s][info][gc] GC(168) Pause Young (Allocation Failure) 9M->5M(15M) 0.194ms
[10.279s][info][gc] GC(169) Pause Young (Allocation Failure) 9M->4M(15M) 0.171ms
[10.280s][info][gc] GC(170) Pause Young (Allocation Failure) 9M->4M(15M) 0.189ms
[10.281s][info][gc] GC(171) Pause Young (Allocation Failure) 9M->5M(15M) 0.170ms
[10.282s][info][gc] GC(172) Pause Young (Allocation Failure) 9M->6M(15M) 0.218ms
[10.283s][info][gc] GC(173) Pause Young (Allocation Failure) 10M->5M(15M) 0.169ms
[10.283s][info][gc] GC(174) Pause Young (Allocation Failure) 10M->6M(15M) 0.238ms
[10.284s][info][gc] GC(175) Pause Young (Allocation Failure) 11M->6M(15M) 0.188ms
[10.285s][info][gc] GC(176) Pause Young (Allocation Failure) 10M->6M(15M) 0.204ms
[10.286s][info][gc] GC(177) Pause Young (Allocation Failure) 11M->6M(15M) 0.174ms
[10.287s][info][gc] GC(178) Pause Young (Allocation Failure) 10M->6M(15M) 0.189ms
[10.288s][info][gc] GC(179) Pause Young (Allocation Failure) 11M->6M(15M) 0.174ms
[10.289s][info][gc] GC(180) Pause Young (Allocation Failure) 11M->6M(15M) 0.164ms
[10.290s][info][gc] GC(181) Pause Young (Allocation Failure) 10M->6M(15M) 0.160ms
[10.291s][info][gc] GC(182) Pause Young (Allocation Failure) 10M->6M(15M) 0.181ms
[10.292s][info][gc] GC(183) Pause Young (Allocation Failure) 11M->6M(15M) 0.172ms
[10.293s][info][gc] GC(184) Pause Young (Allocation Failure) 11M->6M(15M) 0.167ms
[10.293s][info][gc] GC(185) Pause Young (Allocation Failure) 11M->6M(15M) 0.174ms
[10.294s][info][gc] GC(186) Pause Young (Allocation Failure) 11M->6M(15M) 0.167ms
[10.295s][info][gc] GC(187) Pause Young (Allocation Failure) 11M->7M(15M) 0.209ms
[10.296s][info][gc] GC(188) Pause Young (Allocation Failure) 11M->7M(15M) 0.178ms
[10.297s][info][gc] GC(189) Pause Young (Allocation Failure) 11M->7M(15M) 0.209ms
[10.298s][info][gc] GC(190) Pause Young (Allocation Failure) 11M->7M(15M) 0.169ms
[10.299s][info][gc] GC(191) Pause Young (Allocation Failure) 11M->7M(15M) 0.171ms
[10.300s][info][gc] GC(192) Pause Young (Allocation Failure) 11M->7M(15M) 0.167ms
[10.300s][info][gc] GC(193) Pause Young (Allocation Failure) 11M->7M(15M) 0.173ms
[10.301s][info][gc] GC(194) Pause Young (Allocation Failure) 11M->7M(15M) 0.160ms
[10.302s][info][gc] GC(195) Pause Young (Allocation Failure) 11M->7M(15M) 0.185ms
[10.303s][info][gc] GC(196) Pause Young (Allocation Failure) 12M->7M(15M) 0.185ms
[10.304s][info][gc] GC(197) Pause Young (Allocation Failure) 12M->7M(15M) 0.177ms
[10.304s][info][gc] GC(198) Pause Young (Allocation Failure) 12M->7M(15M) 0.177ms
[10.305s][info][gc] GC(199) Pause Young (Allocation Failure) 12M->8M(15M) 0.195ms
[10.306s][info][gc] GC(200) Pause Young (Allocation Failure) 12M->7M(15M) 0.162ms
[10.307s][info][gc] GC(201) Pause Young (Allocation Failure) 12M->7M(15M) 0.174ms
[10.308s][info][gc] GC(202) Pause Young (Allocation Failure) 12M->7M(15M) 0.170ms
[10.308s][info][gc] GC(203) Pause Young (Allocation Failure) 12M->8M(15M) 0.201ms
[10.309s][info][gc] GC(204) Pause Young (Allocation Failure) 12M->8M(15M) 0.170ms
[10.310s][info][gc] GC(205) Pause Young (Allocation Failure) 12M->8M(15M) 0.161ms
[10.311s][info][gc] GC(206) Pause Young (Allocation Failure) 12M->8M(15M) 0.183ms
[10.312s][info][gc] GC(207) Pause Young (Allocation Failure) 12M->8M(15M) 0.157ms
[10.312s][info][gc] GC(208) Pause Young (Allocation Failure) 12M->8M(15M) 0.178ms
[10.313s][info][gc] GC(209) Pause Young (Allocation Failure) 12M->9M(15M) 0.212ms
[10.314s][info][gc] GC(210) Pause Young (Allocation Failure) 13M->9M(15M) 0.206ms
[10.315s][info][gc] GC(211) Pause Young (Allocation Failure) 13M->9M(15M) 0.195ms
[10.316s][info][gc] GC(212) Pause Young (Allocation Failure) 14M->9M(15M) 0.166ms
[10.317s][info][gc] GC(213) Pause Young (Allocation Failure) 13M->9M(15M) 0.186ms
[10.318s][info][gc] GC(214) Pause Young (Allocation Failure) 14M->9M(15M) 0.186ms
[10.319s][info][gc] GC(215) Pause Young (Allocation Failure) 13M->9M(15M) 0.208ms
[10.319s][info][gc] GC(216) Pause Young (Allocation Failure) 14M->10M(15M) 0.214ms
[10.320s][info][gc] GC(217) Pause Young (Allocation Failure) 14M->10M(15M) 0.172ms
[10.321s][info][gc] GC(218) Pause Young (Allocation Failure) 14M->10M(15M) 0.180ms
[10.322s][info][gc] GC(219) Pause Young (Allocation Failure) 14M->10M(15M) 0.202ms
[10.323s][info][gc] GC(220) Pause Young (Allocation Failure) 14M->10M(15M) 0.218ms
[10.324s][info][gc] GC(221) Pause Young (Allocation Failure) 15M->15M(15M) 0.027ms
[10.327s][info][gc] GC(222) Pause Full (Allocation Failure) 15M->3M(15M) 3.034ms
[10.328s][info][gc] GC(223) Pause Young (Allocation Failure) 7M->4M(15M) 0.265ms
[10.329s][info][gc] GC(224) Pause Young (Allocation Failure) 8M->3M(15M) 0.183ms
[10.330s][info][gc] GC(225) Pause Young (Allocation Failure) 8M->3M(15M) 0.163ms
[10.331s][info][gc] GC(226) Pause Young (Allocation Failure) 7M->4M(15M) 0.220ms
[10.332s][info][gc] GC(227) Pause Young (Allocation Failure) 8M->4M(15M) 0.199ms
[10.333s][info][gc] GC(228) Pause Young (Allocation Failure) 8M->4M(15M) 0.182ms
[10.333s][info][gc] GC(229) Pause Young (Allocation Failure) 8M->4M(15M) 0.174ms
[10.334s][info][gc] GC(230) Pause Young (Allocation Failure) 8M->4M(15M) 0.197ms
[10.335s][info][gc] GC(231) Pause Young (Allocation Failure) 9M->4M(15M) 0.197ms
[10.336s][info][gc] GC(232) Pause Young (Allocation Failure) 9M->5M(15M) 0.149ms
[10.337s][info][gc] GC(233) Pause Young (Allocation Failure) 9M->4M(15M) 0.168ms
[10.338s][info][gc] GC(234) Pause Young (Allocation Failure) 8M->5M(15M) 0.186ms
